Unnamed: 0,LLM,rating:,poem,close_text,semantic_dist
269,GPT2-large,29.94527594035345,"Was bin ich selbst ? Ein Mann am himmel
Ich hör den Wohllaut frommer Stimmen ,
Des Vogels Lied , des Frühlings rosen
Ich fühle meine Brust von Eisen
Und meine Lust vom Leid geboren
Erloschen längst , und neugeboren
Erwache ich als Schemen allein
Ich hör des Wohllauts mächtig mahlen ,
Sein Lied in meiner Brust verdröhnen
Ich hör ihn immer weiter dröhnen","Ach! an deine stille Schöne,
          Selig holdes Angesicht!
          Herz! an deine Himmelstöne
          Ist gewohnt das meine nicht;
          Aber deine Melodien
          Heitern mälig mir den Sinn,
          Daß die trüben Träme fliehen,
          Und ich selbst ein andrer bin;
          Bin ich dazu denn erkoren?
          Ich zu deiner hohen Ruh,
          So zu Licht und Lust geboren,
          Göttlichglückliche! wie du? -",5.479302883148193
270,GPT2-large,40.28339939434448,"Ja , wenn des deutschen Pöbels Raserei 
Verhindert wäre ja , wenn es gelänge , 
Die reine Wahrheit , wie sie uns von oben 
Gespräches kundzutun ! das wäre Wahrheit","
 Un dar dach de lüttje Deern:
       Wenn se all nu so weern,
       Denn kreegst ja keen Mann,
       Un dat geiht doch nich an!",5.661635875701904
271,GPT2-large,28.764294283186487,"Die , als sie lang im Dunkel sich ergeben
Auf einmal glänzte durch der Nacht Gefunkel
Als nun den Jüngling in den Strom gesunken !
Wer blickt empor von seinem hohen Sitze ?
Wer sieht hinaus in diese stummen weite
Wer ist es , der den letzten Laut erhoben
Der aller letzte Laut von seinem Leben ?
Denn nichts auf dieser weiten , stillen Heide
Ist , wie die Blicke , die den Menschen scheiden 
Was bleibt dem Toten nun ? Nichts als das Eine","Wo ist im großen Menschenstrom die Welle,
          Die so der Glut von oben sich verschließt,
          Daß nicht ein Teil von ihr des Himmels Helle,
          Frei von des Stoffes Wucht, entgegenfließt?
          Wer ist, der um den Glanz erworbner Habe
          Den angebornen Glanz so von sich warf,
          Daß er hier fürder keiner andern Labe
          Als aus dem Born gemeinen Glücks bedarf?
          Wer ist in dieser frohbewegten Schar,
          Wenn er den Mißklang unsrer Welt empfunden,
          Der ihm nicht dankbar für den Wohllaut war,
          Den er in seinen Melodien gefunden?
          Wer ist, dem nicht der eigne Manneszorn
          Aus seinem Wort veredelt widertönte,
          Daß noch mit Blüten sich des Mißmuts Dorn,
          Wenn auch mit Leidesblüten krönte?",4.9597625732421875
272,GPT3,2.5886770815731106,"Und doch ein Etwas , trotz dem Nichts
Ein kleiner Tropfen in dem Meer
Und alle Welt und jedes Ding
Ist nichts Aus Ehrfurcht vor Dem Ich .
Ein Jota jenes Etwas nur
Zu nennen Gott ein Ehrfurcht voll
Das Nichts ist Gott , das Etwas Gott ,
Und alles ist von Gott und Gott .
Ich will nicht mehr von Gott und Nichts 
Als Ehrfurcht vor Dem dem ich nur .","Lustig in die Welt hinein
          Gegen Wind und Wetter!
          Will kein Gott auf Erden sein,
          Sind wir selber Götter!",5.650277614593506
273,GPT2,0.4652707106521662,"wolken Streuteppich , gedeckt mit blättern ,
Wie das in die tiefen Herzen uns dringt ,
Ich will wirklich mit Dir wandeln nun hin
In In In In Wir sind Ohren Ohren
Mir ist solches an Der Menschheit Wohl hold
seele In erlösend tiefem Leid mir .","Von ihrem Trauerschalle
       Das Ohr mir gellt,
       Und mir es deucht, ich walle
       Zur Unterwelt;",6.248358726501465
274,GPT2-large,36.610079069944454,"Immer ist mir alles gleich viel , 
Da ich bin , bin ich ja nicht . 
Fühle mich einander so fremd , 
Bin ich einem wohl gesinnt mir , 
Ist mir keiner doch geblieben ? 
Will ich einen , der mir gefallen , 
Sehe meinen Mann ich jetzt hier , 
Wo ist er wer ist er denn nun ? 
Da , er ist , ich seh ihn jetzt erst . 
Da ich ihn zuerst gesehen ,","Was sehen denn die Leute
       Mich bloß so eigen an?
       Als wüßten sie es alle,
       Was keiner wissen kann.",5.23213005065918
275,GPT3,1.5286797735904334,"Doch wenn dir deines Ichs Bewusstsein
Nicht wiederbringt , was du getan
Kann alles Schöne nichts vergüten
Und nur das Böse bleibt bestehn .
Und so ist jedem Menschen gegebn
Ein Spiegel , in dem er sich sieht
Was er an Schönem will empfangen ,
Kann nur durch Schönes auch geschehn .
Doch scheint dir nach dem höchsten Ziele 
Des Schönen nur das Böse nah","Dem zum Gedächtniß sollt in diesen Tagen
          Die gleichen Bilder hier Ihr wieder schau'n:
          Zum Zeichen und zum freudigen Beweis,
          Daß unvergänglich immer gleichen Zauber
          Das Werk der wahren Kunst übt auf die Seelen,
          Der wahren Kunst, die nur sich selber dient,
          Die nur das Schöne sucht und nicht des Tages
          Unschöne Wirklichkeit noch einmal spiegelt:
          Denn wahre Schönheit ist nur schöne Wahrheit!
          Das Wirkliche, das Richtige zu erforschen
          Und darzustellen, ist der Wissenschaft,
          Ist nicht der Kunst Bestimmung: sie ist frei
          Und schafft das Schöne um des Schönen willen.",5.004599571228027
276,GPT2-large,27.797109013287677,"Wenn von des Tages grauem morgen
Des Morgens Hauch mich hob heran
Und in des Herzens Jubelglocken ,
Die mächtig hallend widerklang ,
Mein Lied zu weben sich erhoben
Die Seele lauschend durch den nacken
Und in Gesängen es zu weben ,
Das war des Herzens schönste Pflicht .
Und nun mit jedem Stundenschlage 
Die Arbeit ruhte fromm und gut ,","Was dich rührt im Herzensgrunde,
      Einmal kommt's, und nimmer so;
      Drum ergreife kühn die Stunde,
      Heute weine, heut sei froh",5.426803112030029
277,GPT2,0.5743743232241022,"Hat zu wilden Festen sich gesellt ich .
in in Bist ein alter armer Wicht er
Am Am ole durch dörfer Wald und über bach
drüben an den wäldchen steht ihr bauer .
Komm ! hurra ! Ich ritt sofort daneben .","Wo der Buchenwald rauscht
          Und der Dorn blüht am Zaun
          Und ins Meer geht die Trave,
          Laßt Hütten mich baun!",5.845884323120117
278,GPT2-large,15.09827436280253,"An Kraft und Anmuth sich zu wagen
genau das ist der deutsche Geist
Doch , wie wir von dem hohen Wogen
Der ersten Schöpfung her genarrt ,
Sind hier mit himmelhohen eichen
Der Sehnsucht Flügel wir gebaut
An hoher Schönheit sich zu wiegen ,
Ist hohe Kunst , und sie erfreut
Die Geister , die aus jedem Grabe 
Wo Schönheit sie versenkte her ,","Wie manche Wohlthat liegt in Gottes Welt versteckt!
        Doch ist ihr Zugang uns von Nacht und Graus bedeckt.
        Nicht tiefer Forschung Fleiß, es fand die Einfalt nur,
        Der Gemsenjäger schlicht der Wunderquelle Spur.
        Verschlossen blieb sie wohl den Leidenden noch heute,
        Wenn nicht die kühne That das Heiligthum befreite.
        So kann das Himmelreich die Huld des Herrn nur schenken,
        Doch ihm Gewalt zu thun, muß Er die Herzen lenken.
        Lieb' Mägdelein, wie so leicht hüpfst du von Höh' zu Höh'!
        Macht dich die Alpenwelt zum Gemslein oder Reh?
        Trinkst du auch Lebenssaft aus dieser Bergesluft,
        Aus Fels und Hain und Strom und Alpenblumenduft?
        O Kind, ich seh' dich gern in Gottes Buche blättern,
        Spricht er dir gleich noch jetzt in unverstandnen Lettern.
        Wir ahnen alle nur die Zeichenschrift, und sind,
        Wenn wohl es um uns steht, vor ihr ein lernend Kind.
        Doch »Gottes Lieb' und Näh'« – des Buches erstes Wort –
        Das töne, Kind, auch dir durch's ganze Leben fort!",5.588197708129883
279,GPT2,2.5265615500479783,"Ich ließ mein Herz im wilden ringen
Um deine Hand bin ich beflissen .
Am grauen Felsenstrand von schweden
Die tiefe Sehnsucht meines Herzens
zu weilen deiner lieben tage
war wahrlich Eine süße Reise .
Als Knabe kommt Ihr , Herr Komödi
Und wie das ganze Volk ihm schmeichelt ,","O süße Zeit herzinniger Gefühle
                          Der Kindlichkeit!
        Wie denk' ich dein so gern in Weltgewühle,
                          Du süße Zeit!
        











",5.517588138580322
280,GPT2,35.03596564619213,"Einst war einst ein zarter Kuß mir
Zu der Zösig aus dem Schooß mich
Einst zur Wiege sich erkor ich
Sie war so das letzte Band mir
Sie war so das letzte Lied mir
Als ich dich im Liede noch sah ,
Sie war so das erste Wort mir . 
Es ist das ist mir zu teuer !","Dei gelibbtes Singe
       Tön' merr immer nah!
       Dhät es je verklinge,
       Schdänd ich hilflos da! 
      ",5.46881103515625
281,GPT2-large,18.560986822778414,"Das ist ein Spuk , der uns bedrückt und zehrt
Denn eine Wahrheit ist es , deren zeugen
Ob dieser ganzen Erdgeschichte nur
Ein einzger Mann , ein einzger Sohn auf Erden
Der Menschheit Recht und Wahrheit sie nicht war
dafür die Unschuld ihrer toten sünden
Für immer diese stumme , ewige Treue
Zu binden alles mit sich selbst , daß in ihr
Sich alles selber mit sich selbst erneut 
Wenn auch nicht in der Zeit , in der wir leben ,","    Wir klagen alle und keiner weiß,
            was uns denn irret,
      Seit uns der heilige Vater
            mehr stets verwirret.
      Geht er uns väterlich nicht
             mit gutem Beispiel voran?
      Folgen wir ihm nicht getreu,
             daß keiner straucheln kann?
         Merke nun, Welt, was übel daran mir gefalle!
      Geizet er selbst, so geizen sie alle,
      Lügt er, so lügen sie alle mit seinen Lügen,
      Trügt er, so überbieten sie ihn im Betrügen –
      Keiner verüble dies Wort mir, denn so wird sichs fügen:
      Einst kommt dieser neue Judas
            gleich dem alten zu Falle!",5.539754867553711
282,GPT2-large,15.956411066278473,"Wie das klingt ! Eh ich das noch denk 
dann bin ich in einem brunnen ! 
danke Das wär ja zum Lohne mein ! 
Wenn das kleine Fräulein so spricht 
so ist das ein schöner Segen auch ! 
Wie der Wind die Sense wendet ,","Das wird mir sicher kühlen
      Da drin die wilde Glut;
      Sind Dir auch gram die Vielen,
      Ich bin Dir dennoch gut;",5.397502899169922
283,GPT2-large,27.725729515912384,"Die Sonne bringt mich auf und sterben
Und wenn die Sterne wieder wandern
Wenn ich den Tag , der heute endet ,
Auf meinem Lager liegen könnte ,
Ich wüßte nichts von Gott und liebe
Das würde mich nicht bitter finden
Ich wäre , sprach der Geist zum Leibe ,
Der müde Wandrer unter Blinden ,
Und dieser müde Pilger wäre 
Der Gott , der auf dem Erdenrunde","Ach! und da, wie eine Sage,
          Jeder frohe Gott mir schwand,
          Da ich vor des Himmels Tage
          Darbend, wie ein Blinder stand,
          Da die Last der Zeit mich beugte,
          Und mein Leben kalt und bleich,
          Sehnend schon hinab sich neigte
          In der Toten stummes Reich:
          Wünscht ich öfters noch, dem blinden
          Wandrer, dies Eine mir,
          Meines Herzens Bild zu finden
          Bei den Schatten oder hier.",5.334095001220703
284,GPT2-large,32.81923081930894,"Hätt ich noch ein wenig länger
Vielleicht hätt ich noch nicht viel
aber es wär mir schon geholfen .
Hast du es bis jetzt getragen dann ,
denk , es war ein guter treffer
Hast du es bis jetzt getragen eben
geh es heim mit deinem teller .
Bin ein Mann , ich muß es tragen eben
aber es wäre gut zu wissen . 
Hätt ich noch ein wenig länger dort","Was hilft mir denn mein Jungfernkranz,
       Hab' ich ihn ganz allein,
       Ich trug ihn zwanzig Jahre lang,
       Bald wird verwelkt er sein.",5.776543140411377
285,GPT2-large,27.50075323260578,"Wenn er , ein bessres Leben fahnd und lebend
Aus seines Grabes dunklem bogen ersten
Hinabsank mit dem schweren Stein des Todes ?
Und wenn ein Engel eine Seele lenket
Vom irdschen Busen auf ihr ewges eigen
Und in verklärtem Licht und heilgem schweigen
Sie nach des Himmels selgem Frieden steiget ,
Wenn sie , von einer Mutter mild erzogen ,
In kindlich kühnen Sinnen ihrer Brüder 
Wie sie ihn liebt , nach kindlich klaren Sitten","Wer blies so engelfromm und rein
          Der Holden Seel' und Leben ein? –
          Wer sonst, als Er nur, dessen Ruf
          Die Engel seines Himmels schuf?
          Er blies so engelfromm und rein
          Der Holden Seel' und Leben ein. –",5.119787693023682
286,GPT2-large,46.29661435344455,"Belehrt zu seyn , belehret , welchen füen
ein Menschenleben , welches leicht von allem
Und welchem dieß zum Trotz zum Opfer fällt !
Belehret welch ein Leben kann uns frommen
Im Kerker , wenn nicht durch ein rettend Wort
Belehret , welchen Trost ein Gott uns biete
Im Kerker , wenn ein Glied erlahmt und bricht ,
Wenn sich versteinernd in der Seele Keime
Ein neues Feuer regt und neues Blut 
Belehret , welchen Trost ein Gott uns biete","Ich fluchte Gott. Doch ist der schöpfungshelle
       Gewaltenlenker unsres Daseins Quelle,
       und unsre Liebe fließt aus seiner Kraft.
       Am Kreuz hat Jesus meine Sündenhaft
       gelöst – und deine, denn du sündigst, Lieb,
       wenngleich mein Herz in seinem Gnadentrieb
       dein Schlimmsein nur von Schönheit sieht umschritten.
       Ich aber bin kein Gott: drum laß uns bitten,
       daß uns des Himmels gütige Friedenstauben
       ein rein Gewissen, einen tiefen Glauben
       zutragen – um geheiligt dann zu leben?
       Ach nein: nur so in gutem Gottesstreben,
       damit die Menschen unser stilles Wohnen
       im Schoß des Schmerzes und der Lust verschonen
       mit ihrer Narrheit abgestumpften Spießen,
       da uns nur Sehnsucht treibt, uns zu genießen
       weltfern, in wolkenglücklicher Verhüllung ...",4.988966464996338
287,GPT2-large,21.55144348237863,"Das Leben ist ein Kreis von denken
Doch aller dieses Werdens Kreis ist ewig
Das Leben ist ein Kreis der Dinge ;
Ja , unser Erdenleben ist Gesetz
Umsonst , wir sind , damit wir finden
In diesem Leben , das zu schnell verschwand
Oh alles , wüßt es nur ein Etwas ,
Wär Alles doch nichts , wie es uns erscheint
Das Leben ist ein Kreis von Taten 
die wir die wir nicht tun In dieser Welt","Denn also unterscheidet sich der Geist
       Von seinem Stoff und Gegenstand zumeist:
       Wie Bös von Gut; Unglück von Glück; das Kleine
       Und Niedrige vom Hohen; das Gemeine
       Und Schwache von des ewigen Lichtes Reine.
       Und theilst du Erdenschmutz und Erdenleiden,
       So magst du sie, bis sie verschwinden, scheiden;
       Doch theilst du Freude, Liebe und Gedanken,
       So überragt ein jeder Theil die Schranken
       Des Ganzen, und wir wissen nicht, so lang
       Noch ungetheilt ein Sehnen bleibt, ein Drang,
       Wie Viel der Lust wir könnten noch gewinnen,
       Wie vielem Leid wir könnten noch entrinnen.
       Dies ist der Wahrheit Bronnen, welcher hell
       Dem Weisen fließt als hehrer Hoffnung Quell;
       Das ewige Gesetz, an dem sich hält
       Der edle Mensch, dem diese Lebenswelt
       Ein Garten scheint, verödet und verheert,
       Und der sich müht, so lang sein Dasein währt,
       Zu pflegen für der Zukunft goldnen Tag
       Des Erdenparadieses wüsten Hag. –",5.654900550842285
288,GPT2-large,18.662242205639195,"Ihm war ein schönes Kind ergeben
Das Leben war für ihn vergangen
Doch wie der Tag ihm einst gegeben ,
Von einem Augenblick zum andern
Von einer Stunde auf die helle
Der Abend und seine dunklen freunde
Das Lied für Mitternacht die Seele
Dir sang , daß es dem Herzen frommte ,
Und wie des Sternes helle Wogen","Deines Lebens erste Dämmerungen
       Sahen auch die Grazien, o Freund!
       Und dir haben sie, vereint,
       Von Unsterblichkeit ein Lied gesungen.",5.367101192474365
289,GPT2_top_p,18.82482572724268,"Wirke ich in einer Mulde nur
Ich bin du bist du bist ich mein
Mich verlor und mich ersehnte nur
Mit Im Schatten ohne schatten
Nur mit Schatten ohne dich sein ? 
Von der Liebe nie gesehn ich 
Unabdingbar für ein so hoch 
Unabdingbar für die Zeit sein ?","Gibt es denn kein wahres Lieben?
          Muß denn Schmerz und Trennung sein?
          Wär' ich ungeliebt geblieben,
          Hätt' ich doch noch Hoffnungsschein.",4.4941792488098145
