author;title;vers;Reimschema;
Schiller;Griechheit.;"Kaum hat das kalte Fieber der Gallomanie uns verlassen,
           Bricht in der Gräkomanie gar noch ein hitziges aus.
       Griechheit, was war sie? Verstand und Maß und Klarheit! drum dächt' ich,
           Etwas Geduld noch, ihr Herrn, eh' ihr von Griechheit uns sprecht!
       Eine würdige Sache verfechtet ihr; nur mit Verstande,
           Bitt' ich, daß sie zum Spott und zum Gelächter nicht wird.";;
Schiller;Die Sonntagskinder.;"Jahre lang bildet der Meister und kann sich nimmer genug thun;
           Dem genialen Geschlecht wird es im Traume beschert.
       Was sie gestern gelernt, das wollen sie heute schon lehren;
           Ach, was haben die Herrn doch für ein kurzes Gedärm!";;
Schiller;Die Philosophen.;"Gut, daß ich euch, ihr Herrn, 
      in pleno beisammen hier finde;
           Denn das Eine, was noth, treibt mich herunter zu euch.";;
Schiller;Die Philosophen.;"Gleich zur Sache, mein Freund! Wir halten die Jenaer Zeitung
           Hier in der Hölle und sind längst schon von Allem belehrt.";;
Schiller;Die Philosophen.;"Desto besser! so gebt mir, ich geh' euch nicht eher vom Halse,
           Einen allgültigen Satz, und der auch allgemein gilt.";;
Schiller;Die Philosophen.;"
Cogito, ergo sum. Ich denke, und mithin so bin ich!
           Ist das Eine nur wahr, ist es das Andre gewiß.";;
Schiller;Die Philosophen.;"Denk' ich, so bin ich. Wohl! Doch wer wird immer auch denken,
           Oft schon war ich, und hab' wirklich an gar nichts gedacht.";;
Schiller;Die Philosophen.;"Weil es Dinge doch gibt, so gibt es ein Ding aller Dinge;
           In dem Ding aller Ding' schwimmen wir, wie wir so sind.";;
Schiller;Die Philosophen.;"Just das Gegentheil sprech' ich. Es gibt kein Ding als mich selber;
           Alles Andre, in mir steigt es als Blase nur auf.";;
Schiller;Die Philosophen.;"Zweierlei Dinge lass' ich passiren, die Welt und die Seele;
           Keins weiß vom andern, und doch deuten sie beide auf eins.";;
Schiller;Die Philosophen.;"Von dem Ding weiß ich nichts und weiß auch nichts von der Seele;
           Beide erscheinen mir nur, aber sie sind doch kein Schein.";;
Schiller;Die Philosophen.;"Ich bin Ich und setze mich selbst, und setz' ich mich selber
           Als 
      nicht gesetzt, nun gut, hab' ich ein Nicht-Ich gesetzt.";;
Schiller;Die Philosophen.;"Vorstellung wenigstens ist! Ein Vorgestelltes ist also;
           Ein Vorstellendes auch, macht mit der Vorstellung 
      Drei";;
Schiller;Die Philosophen.;"Damit lock' ich, ihr Herrn, noch keinen Hund aus dem Ofen.
           Einen erklecklichen Satz will ich, und der auch was setzt!";;
Schiller;Die Philosophen.;"Auf theoretischem Feld ist weiter nichts mehr zu finden;
           Aber der praktische Satz gilt doch: du kannst, denn du sollst!";;
Schiller;Die Philosophen.;"Dacht' ich's doch! Wissen sie nichts Vernünftiges mehr zu erwiedern,
           Schieben sie's einem geschwind in das Gewissen hinein.";;
Schiller;Die Philosophen.;"Rede nicht mit dem Volk! Der Kant hat sie alle verwirret.
           Mich frag', ich bin mir selbst auch in der Hölle noch gleich.";;
Schiller;Die Philosophen.;"Jahre lang schon bedien' ich mich meiner Nase zum Riechen;
           Hab' ich denn wirklich an sie auch ein erweisliches Recht?";;
Schiller;Die Philosophen.;"Ein bedenklicher Fall! Doch die erste Possession scheint
           Für dich zu sprechen, und so brauche sie immerhin fort!";;
Schiller;Die Philosophen.;"Gerne dien' ich den Freunden, doch thu' ich es leider mit Neigung,
           Und so wurmt es mir oft, daß ich nicht tugendhaft bin.";;
Schiller;Die Philosophen.;"Da ist kein anderer Rath, du mußt suchen, sie zu verachten,
           Und mit Abscheu alsdann thun, wie die Pflicht dir gebeut.";;
Schiller;Die Homeriden.;"Wer von euch ist der Sänger der Ilias? Weil's ihm so gut schmeckt,
           Ist hier von 
      Heynen ein Pack Göttinger Würste für ihn –
       »Mir her! ich sang der Könige Zwist!« – »Ich die Schlacht bei den Schiffen!« –
           »Mir die Würste! ich sang, was auf dem Ida geschah!« –
       Friede! zerreißt mich nur nicht! Die Würste werden nicht reichen.
           Der sie schickte, er hat sich nur auf Einen versehn.";;
Schiller;Jeremiade.;"Alles in Deutschland hat sich in Prosa und Versen verschlimmert,
           Ach, und hinter uns liegt weit schon die goldene Zeit!
       Philosophen verderben die Sprache, Poeten die Logik,
           Und mit dem Menschenverstand kommt man durchs Leben nicht mehr.
       Aus der Ästhetik, wohin sie gehört, verjagt man die Tugend,
           Jagt sie, den lästigen Gast, in die Politik hinein.
       Wohin wenden wir uns? Sind wir natürlich, so sind wir
           Platt; und genieren wir uns, nennt man es abgeschmackt gar.
       Schöne Naivetät der Stubenmädchen zu Leipzig,
           Komm doch wieder, o komm, witzige Einfalt, zurück!
       Komm, Komödie, wieder, du ehrbare Wochenvisite,
           Siegmund, du süßer Amant, Mascarill, spaßhafter Knecht!
       Trauerspiele voll Salz, voll epigrammatischer Nadeln,
           Und du, Menuetschritt unsers geborgten Kothurns!
       Philosoph'scher Roman, du Gliedermann, der so geduldig
           Still hält, wenn die Natur gegen den Schneider sich wehrt.
       Alte Prosa, komm wieder, die Alles so ehrlich heraussagt,
           Was sie denkt und gedacht, auch, was der Leser sich denkt.
       Alles in Deutschland hat sich in Prosa und Versen verschlimmert,
           Ach, und hinter uns liegt weit schon die goldene Zeit!";;
Schiller;Shakespeares Schatten. - Eine Parodie.;"Endlich erblickt' ich auch die hohe Kraft des Herakles,
           Seinen Schatten. Er selbst, leider, war nicht mehr zu sehn.
       Ringsum schrie, wie Vögelgeschrei, das Geschrei der Tragöden
           Und das Hundegebell der Dramaturgen um ihn.
       Schauerlich stand das Ungethüm da. Gespannt war der Bogen,
           Und der Pfeil auf der Sehn' traf noch beständig das Herz.
       »Welche noch kühnere That, Unglücklicher, wagest du jetzo,
           Zu den Verstorbenen selbst niederzusteigen ins Grab!« –
       Wegen Tiresias' mußt' ich herab, den Seher zu fragen,
           Wo ich den alten Kothurn fände, der nicht mehr zu sehn.
       »Glauben sie nicht der Natur und den alten Griechen, so holst du
           Eine Dramaturgie ihnen vergeblich herauf.« –
       O, die Natur, die zeigt auf unsern Bühnen sich wieder,
           Splitternackend, daß man jegliche Rippe ihr zählt.
       »Wie? So ist wirklich bei euch der alte Kothurnus zu sehen,
           Den zu holen ich selbst stieg in des Tartarus Nacht?« –
       Nichts mehr von diesem tragischen Spuk. Kaum einmal im Jahre
           Geht dein geharnischter Geist über die Bretter hinweg.
       »Auch gut! Philosophie hat eure Gefühle geläutert,
           Und vor dem heitern Humor fliehet der schwarze Affect.«
       Ja, ein derber und trockener Spaß, nichts geht uns darüber;
           Aber der Jammer auch, wenn er nur naß ist, gefällt.
       »Also sieht man bei euch den leichten Tanz der Thalia
           Neben dem ernsten Gang, welchen Melpomene geht?«
       Keines von Beiden! Uns kann nur das Christlich-Moralische rühren
           Und was recht populär, häuslich und bürgerlich ist.
       »Was? Es dürfte kein Cäsar auf euren Bühnen sich zeigen,
           Kein Achill, kein Orest, keine Andromacha mehr?« –
       Nichts! Man sieht bei uns nur Pfarrer, Commerzienräthe,
           Fähndriche, Secretärs oder Husarenmajors.
       »Aber, ich bitte dich, Freund, was kann denn dieser Misere
           Großes begegnen, was kann Großes denn durch sie geschehn?« –
       Was? Sie machen Kabale, sie leihen auf Pfänder, sie stecken
           Silberne Löffel ein, wagen den Pranger und mehr.
       »Woher nehmt ihr dann aber das große, gigantische Schicksal,
           Welches den Menschen erhebt, wenn es den Menschen zermalmt?« –
       Das sind Grillen! Uns selbst und unsre guten Bekannten,
           Unsern Jammer und Noth suchen und finden wir hier.
       »Aber das habt ihr ja alles bequemer und besser zu Hause;
           Warum entfliehet ihr euch, wenn ihr euch selber nur sucht?« –
       Nimm's nicht übel, mein Heros, das ist ein verschiedener Casus:
           Das Geschick, das ist blind, und der Poet ist gerecht.
       »Also 
      eure Natur, die erbärmlichste, trifft man auf euren
           Bühnen, die große nur nicht, nicht die unendliche an?«
       Der Poet ist der Wirth und der letzte Actus die Zeche;
           Wenn sich das Laster erbricht, setzt sich die Tugend zu Tisch.";;
Schiller;Die Flüsse.;"Treu, wie dem Schweizer gebührt, bewach' ich Germaniens Grenze;
           Aber der Gallier hüpft über den duldenden Strom.";;
Schiller;Die Flüsse.;"Schon so lang' umarm' ich die lotharingische Jungfrau;
           Aber noch hat kein Sohn unsre Verbindung beglückt.";;
Schiller;Die Flüsse.;"Mich umwohnt mit glänzendem Aug das Volk der Phajaken;
           Immer ist's Sonntag, es dreht immer am Herd sich der Spieß.";;
Schiller;Die Flüsse.;"Meine Burgen zerfallen zwar, doch getröstet erblick' ich
           Seit Jahrhunderten noch immer das alte Geschlecht.";;
Schiller;Die Flüsse.;"Kurz ist mein Lauf und begrüßt der Fürsten, der Völker so viele;
           Aber die Fürsten sind gut, aber die Völker sind frei.";;
Schiller;Die Flüsse.;"Meine Ufer sind arm, doch höret die leisere Welle,
           Führet der Strom sie vorbei, manches unsterbliche Lied.";;
Schiller;Die Flüsse.;"Flach ist mein Ufer und seicht mein Bach, es schöpften zu durstig
           Meine Poeten mich, meine Prosaiker aus.";;
Schiller;Die Flüsse.;"All ihr andern, 
      ihr sprecht nur ein Kauderwelsch – unter den Flüssen
           Deutschlands rede nur 
      ich, und auch in Meißen nur, deutsch.";;
Schiller;Die Flüsse.;"Sprache gab mir einst Ramler und Stoff mein Cäsar; da nahm ich
           Meinen Mund etwas voll, aber ich schweige seitdem.";;
Schiller;Die Flüsse.;"Leider von mir ist gar nichts zu sagen; auch zu dem kleinsten
           Epigramme, bedenkt, geb' ich der Muse nicht Stoff.";;
Schiller;Die Flüsse.;"Seltsames Land! Hier haben die Flüsse Geschmack und die Quellen,
           Bei den Bewohnern allein hab' ich noch keinen verspürt.";;
Schiller;Die Flüsse.;"Ganz hypochondrisch bin ich vor langer Weile geworden,
           Und ich fließe nur fort, weil es so hergebracht ist.";;
Schiller;Die Flüsse.;"Unser einer hat's halter gut in **cher Herren
           Ländern; ihr Joch ist sanft, und ihre Lasten sind leicht.";;
Schiller;Die Flüsse.;"Aus Juvaviens Bergen ström' ich, das Erzstift zu salzen,
           Lenke dann Bayern zu, wo es an Salze gebricht.";;
Schiller;Die Flüsse.;"Fastenspeisen dem Tisch des frommen Bischofs zu liefern,
           Goß der Schöpfer mich aus durch das verhungerte Land.";;
Schiller;Die Flüsse.;"Jetzt kein Wort mehr, ihr Flüsse! Man sieht's, ihr wißt euch so wenig
           Zu bescheiden, als einst Diderots Schätzchen gethan.";;
Schiller;Der Metaphysiker.;"    »Wie tief liegt unter mir die Welt!
       Kaum seh' ich noch die Menschlein unten wallen!
       Wie trägt mich meine Kunst, die 
      höchste unter allen,
       So nahe an des Himmels Zelt!«
       So ruft von seines Thurmes Dache
       Der Schieferdecker, so der kleine große Mann,
       Hans Metaphysikus, in seinem Schreibgemache.
       Sag' an, du kleiner großer Mann,
       Der Thurm, von dem dein Blick so vornehm niederschauet,
      
Wovon ist er – 
      worauf ist er erbauet?
       Wie kamst du selbst hinauf – und seine kahlen Höhn,
       Wozu sind sie dir nütz, als in das Thal zu sehn?";;
Schiller;Die Weltweisen.;"    Der Satz, durch welchen alles Ding
       Bestand und Form empfangen,
       Der Nagel, woran Zeus den Ring
       Der Welt, die sonst in Scherben ging,
       Vorsichtig aufgehangen,
       Den nenn' ich einen großen Geist,
       Der mir ergründet, wie er heißt,
       Wenn 
      ich ihm nicht drauf helfe –
       Er heißt: Zehn ist nicht Zwölfe.";;
Schiller;Die Weltweisen.;"    Der Schnee macht kalt, das Feuer brennt,
       Der Mensch geht auf zwei Füßen,
       Die Sonne scheint am Firmament,
       Das kann, wer auch nicht Logik kennt,
       Durch seine Sinne wissen.
       Doch wer Metaphysik studiert,
       Der weiß, daß, wer verbrennt, nicht friert,
       Weiß, daß das Nasse feuchtet
       Und daß das Helle leuchtet.";;
Schiller;Die Weltweisen.;"    Homerus singt sein Hochgedicht,
       Der Held besteht Gefahren;
       Der brave Mann thut seine Pflicht
       Und that sie, ich verhehl' es nicht,
       Eh noch Weltweise waren.
       Doch hat Genie und Herz vollbracht,
       Was 
      Lock' und 
      Des Cartes nie gedacht,
       Sogleich wird auch von diesen
       Die Möglichkeit bewiesen.";;
Schiller;Die Weltweisen.;"    Im Leben gilt der Stärke Recht,
       Dem Schwachen trotzt der Kühne,
       Wer nicht gebieten kann, ist Knecht;
       Sonst geht es ganz erträglich schlecht
       Auf dieser Erdenbühne.
       Doch wie es wäre, fing' der Plan
       Der Welt nur erst von vornen an,
       Ist in Moralsystemen
       Ausführlich zu vernehmen.";;
Schiller;Die Weltweisen.;"    »Der Mensch bedarf des Menschen sehr
       Zu seinem großen Ziele;
       Nur in dem Ganzen wirket er,
       Viel Tropfen geben erst das Meer,
       Viel Wasser treibt die Mühle.
       Drum flieht der wilden Wölfe Stand
       Und knüpft des Staates dauernd Band.«
       So lehren vom Katheder
       Herr Puffendorf und Feder.";;
Schiller;Die Weltweisen.;"    Doch weil, was ein Professor spricht,
       Nicht gleich zu Allen dringet,
       So übt 
      Natur die Mutterpflicht
       Und sorgt, daß nie die Kette bricht
       Und daß der Reif nie springet.
       Einstweilen, bis den Bau der Welt
       Philosophie zusammenhält,
       Erhält 
      sie das Getriebe
       Durch Hunger und durch Liebe.";;
