,word1,word2,rhyme
10692,nachgeschmissen,gemacht,0
10693,bezwingen,zieht,0
10694,spielt,umspült,1
10695,seyn,mag,0
10696,traum,raum,1
10697,kanonenknall,kracht,0
10698,gebärden,erden,1
10699,wald,alt,1
10700,streicheln,umschmeicheln,1
10701,fingernägel,tagesregel,1
10702,droben,verwoben,1
10703,stärcken,fehlt,0
10704,kühlet,hainen,0
10705,setzt,letzt,1
10706,um,kurzum,1
10707,mich,sich,1
10708,schülerin,meisterin,1
10709,spielen,sagen,0
10710,wiegen,bekriegen,1
10711,beschränckt,pflegt,0
10712,dunkelkühlen,fühlen,1
10713,zecher,grab,0
10714,brunst,gewin,0
10715,schlang,schlunde,0
10716,lauf,auf,1
10717,spazieren,musiziren,1
10718,wegen,finden,0
10719,welt,mäste,0
10720,so,pochen,0
10721,vereint,scheint,1
10722,glücke,entzücke,1
10723,strahlen,qualen,1
10724,mühle,felsenstein,0
10725,cron,lohn,1
10726,pflicht,thun,0
10727,seyn,erlitten,0
10728,bann,seyn,0
10729,jahren,wohl,0
10730,kinderzeit,herzensheiterkeit,1
10731,lebet,schwebet,1
10732,sturm,sündenwurm,1
10733,flüstern,wald,0
10734,dar,war,1
10735,liebestöne,todtenuhr,0
10736,bekennen,trennen,1
10737,brüder,gern,0
10738,nicht,nicht,1
10739,himmel,augen,0
10740,sparen,begabt,0
10741,freuden,bey,0
10742,mann,worte,0
10743,keck,schreck,1
10744,allgegenwart,gehäuft,0
10745,geht,poet,1
10746,heraus,gotteshaus,1
10747,theil,mehr,0
10748,thor,wangen,0
10749,stille,idylle,1
10750,morgenlande,zusammenragen,0
10751,stunde,hütten,0
10752,touren,figuren,1
10753,dünken,trinken,1
10754,trug,traum,0
10755,nicht,gold,0
10756,messen,ebenstab,0
10757,gekommen,hat,0
10758,gehöret,hochverehret,1
10759,worden,orden,1
10760,euch,bleich,1
10761,narcissen,zerrissen,1
10762,vergnügen,gras,0
10763,führt,zerrinnt,0
10764,muht,vergnüget,0
10765,gaben,felder,0
10766,wachholderstrauch,stöberrauch,1
10767,soll,geheimnivoll,1
10768,getragen,daneben,0
10769,minder,kinder,1
10770,verliebt,verdammen,0
10771,gäste,versahe,0
10772,hügelchen,aste,0
10773,vermeynt,blicken,0
10774,waage,stehn,0
10775,aufferstehn,gehn,1
10776,aufgeritzt,für,0
10777,nachzulallen,allen,1
10778,wüste,tugend,0
10779,schwertesschwung,jung,1
10780,paar,war,1
10781,bitrüebe,rüebe,1
10782,spricht,nicht,1
10783,engeln,beygesetzet,0
10784,complimenten,doch,0
10785,nachtigall,um,0
10786,kriegen,liegen,1
10787,herbst,seim,0
10788,schallen,fertig,0
10789,leopold,umringen,0
10790,mattigkeit,mir,0
10791,sein,ein,1
10792,heideland,zuge,0
10793,klein,mägdelein,1
10794,sonne,wonne,1
10795,merzen,herzen,1
10796,er,vbermuht,0
10797,zergeieln,meieln,1
10798,wehrt,werden,0
10799,lieben,betrüben,1
10800,treue,zugeschrieben,0
10801,dicht,gesicht,1
10802,kennet,an,0
10803,kleid,ufersand,0
10804,verfrühten,blüten,1
10805,her,gering,0
10806,verschweigen,geschwunden,0
10807,mägdelein,knabenkleide,0
10808,angefangen,wangen,1
10809,gerollt,sündengold,1
10810,hinfält,auffhält,1
10811,gesehen,nachzugehen,1
10812,ewigkeiten,seiten,1
10813,begangen,welt,0
10814,nächte,möchte,1
10815,kennen,trennen,1
10816,allen,gefallen,1
10817,mondennacht,wacht,1
10818,hochbejahrt,trinkt,0
10819,karille,stille,1
10820,schlüssen,wissen,1
10821,lieben,für,0
10822,fein,nachzubilden,0
10823,liebe,trübe,1
10824,beschaut,ein,0
10825,verdru,geist,0
10826,ruh,todespein,0
10827,dinge,schallen,0
10828,achten,soll,0
10829,will,allerley,0
10830,segen,legen,1
10831,königlich,sinne,0
10832,eigen,zeigen,1
10833,blüthen,glühten,1
10834,stürzt,hochgeschürzt,1
10835,scherzen,herzen,1
10836,auen,wär,0
10837,schuld,huld,1
10838,mit,biderma,0
10839,kleide,leide,1
10840,birnen,eisen,0
10841,zier,erhellen,0
10842,vol,rächer,0
10843,trübe,furth,0
10844,rathe,spate,1
10845,sein,erweckt,0
10846,erz,rappen,0
10847,singe,dinge,1
10848,gauckelspiel,gedeihen,0
10849,seinen,weinen,1
10850,seite,sprang,0
10851,zuckerbrodt,tod,1
10852,zanckt,unterricht,0
10853,schwein,seyn,1
10854,gesang,mahnen,0
10855,brand,traum,0
10856,tod,lust,0
10857,ein,tagen,0
10858,zierden,schöne,0
10859,ecken,verstecken,1
10860,bier,hienein,0
10861,liederringen,bürgersleute,0
10862,hofft,büchern,0
10863,land,band,1
10864,mann,kann,1
10865,entschleiern,bükt,0
10866,entbrennt,hertze,0
10867,ehret,stärcke,0
10868,einarguswacht,nacht,1
10869,du,spricht,0
10870,leben,erheben,1
10871,mir,hier,1
10872,köpfe,kirchthurmknöpfe,1
10873,rhapsode,tode,1
10874,will,kraft,0
10875,memme,schlemme,1
10876,ihr,mir,1
10877,verlieben,seyn,0
10878,wacht,minuten,0
10879,herab,allen,0
10880,vergaen,poesie,0
10881,regiert,gehn,0
10882,prangen,gesiegt,0
10883,bemüht,glüht,1
10884,schwer,ging,0
10885,verstreichen,gleichen,1
10886,macht,bedacht,1
10887,herein,güldkettlein,1
10888,sahara,tiara,1
10889,ruht,na,0
10890,angesteckt,gegeben,0
10891,seid,feinde,0
10892,leben,widerstreben,1
10893,lust,lachen,0
10894,himmel,wespengewimmel,1
10895,gemüth,blüht,1
10896,sterne,gerne,1
10897,schreiben,nicht,0
10898,leiden,lachen,0
10899,freilich,wundereilig,1
10900,altares,ares,1
10901,geschlechte,gerechte,1
10902,zog,betrog,1
10903,sterben,verderben,1
10904,noch,joch,1
10905,wesen,genesen,1
10906,glänzen,gränzen,1
10907,händen,singet,0
10908,philosoph,hof,1
10909,flamme,stamme,1
10910,verfügen,spur,0
10911,gebohren,geliebt,0
10912,macht,commode,0
10913,liebeskus,nein,0
10914,blut,paradei,0
10915,hau,gesund,0
10916,verschweigen,spate,0
10917,reh,klee,1
10918,haut,thurm,0
10919,zuletzt,verklang,0
10920,gut,hut,1
10921,trägt,scheiden,0
10922,geist,ists,0
10923,erdenklo,werden,0
10924,täntze,taffelhau,0
10925,widerstreben,vbergeben,1
10926,alsdenn,grazien,1
10927,pflicht,nicht,1
10928,winde,gesinde,1
10929,wenig,neiget,0
10930,versteht,vergeht,1
10931,erweckte,erschreckte,1
10932,hören,wehren,1
10933,taugen,wort,0
10934,spiegeln,verstocken,0
10935,arg,verbarg,1
10936,theil,heil,1
10937,hand,brand,1
10938,plan,unterthan,1
10939,bedekken,angebohren,0
10940,gestrecket,unverdecket,1
10941,dichterkraft,schafft,1
10942,dort,gebracht,0
10943,wieder,wellen,0
10944,mute,gaben,0
10945,her,nasse,0
10946,geigen,orchestretusch,0
10947,wesen,aufzulösen,1
10948,prächtig,lenzesmächtig,1
10949,portal,piedestal,1
10950,wellen,fällen,1
10951,atemzug,grüfte,0
10952,hin,bin,1
10953,herein,blumenbeeten,0
10954,welt,hält,1
10955,jerusalem,lied,0
10956,liebesfehde,schwan,0
10957,zernagen,schütteln,0
10958,recht,recht,1
10959,verwandt,gnadentriebedes,0
10960,rief,schlief,1
10961,sünde,winde,1
10962,drinn,hin,1
10963,wacht,macht,1
10964,betrübet,ruh,0
10965,erscheinen,grisdelin,0
10966,hält,eylen,0
10967,hände,bände,1
10968,fruchtbarkeit,verschneyt,1
10969,gefallen,knallen,1
10970,verwacht,drab,0
10971,satt,hat,1
10972,boden,fächeln,0
10973,sein,tagen,0
10974,geboren,verloren,1
10975,löffeley,henckersdanck,0
10976,ein,brod,0
10977,heer,meer,1
10978,sinn,gewinn,1
10979,preisen,ermangelt,0
10980,truhe,bettelweib,0
10981,gemeine,händen,0
10982,schmücken,beglücken,1
10983,drückte,entzückte,1
10984,karten,arten,1
10985,ferne,sterne,1
10986,lüste,saugen,0
10987,seyn,zuviel,0
10988,beut,cron,0
10989,webet,hebet,1
10990,knöpfe,köpfe,1
10991,hassen,die,0
10992,übergeben,leben,1
10993,mondenglanz,todtenkranz,1
10994,lebt,erhebt,1
10995,gott,binden,0
10996,meyne,seyn,0
10997,pfühl,schwül,1
10998,seele,wundenhöle,1
10999,wunden,funden,1
11000,zweie,reue,1
11001,eisesketten,retten,1
11002,decke,hin,0
11003,farben,erkohren,0
11004,pracht,gelder,0
11005,pfeil,beil,1
11006,schein,wein,1
11007,werde,heimatherde,1
11008,gemeine,kleine,1
11009,anzuschaun,zutraun,1
11010,herbei,wacht,0
11011,thut,blut,1
11012,bücken,leise,0
11013,verstrickt,gefangen,0
11014,betrügen,gehen,0
11015,seligkeit,füllt,0
11016,schlangen,par,0
11017,ranken,leere,0
11018,riefen,schliefen,1
11019,irren,schwirren,1
11020,fortgeflogen,bogen,1
11021,an,dann,1
11022,weisse,fleisse,1
11023,kleide,nieder,0
11024,zischen,sinket,0
11025,stehn,begehn,1
11026,schlief,brief,1
11027,klebt,gewebt,1
11028,beyden,gold,0
11029,erfreut,jahreszeit,1
11030,herein,demantschein,1
11031,paradies,führt,0
11032,dschingiskhan,mongolenhorden,0
11033,fernab,grab,1
11034,friederich,post,0
11035,pfahl,canaan,0
11036,tod,umschlang,0
11037,etat,excellenz,0
11038,herzen,dir,0
11039,hat,gesicht,0
11040,grund,kund,1
11041,leid,blühn,0
11042,minnejahren,waren,1
11043,bitterkeit,unverwesenheit,1
11044,vberwunden,gebunden,1
11045,finsternissen,umschliessen,1
11046,fühlen,gebricht,0
11047,florenz,lorenz,1
11048,hingemahlet,angesicht,0
11049,verspricht,verliebt,0
11050,geschwind,sind,1
11051,verweht,kronen,0
11052,nacht,gebracht,1
11053,blick,gestirnen,0
11054,sporn,wind,0
11055,feuerschwamm,gemüte,0
11056,schicksalschlägen,wegen,1
11057,nur,todtenuhr,1
11058,nach,sterben,0
11059,trauervoll,mein,0
11060,zart,ward,1
11061,ro,ihn,0
11062,sie,sie,1
11063,stoh,io,1
11064,entsprang,unverdrossen,0
11065,einsamkeit,betrogen,0
11066,stunden,verschwunden,1
11067,genik,gebracht,0
11068,binden,empfinden,1
11069,volauff,regnen,0
11070,frauen,abendgrauen,1
11071,geschrieben,geblieben,1
11072,freude,weyde,1
11073,vergangen,scherz,0
11074,sind,kind,1
11075,mir,dir,1
11076,dienerschaft,vole,0
11077,verstehn,geschehn,1
11078,beute,richtet,0
11079,falle,schleicht,0
11080,weib,gegeben,0
11081,streit,lipppensafft,0
11082,gestalten,wäre,0
11083,ein,seyn,1
11084,freude,kind,0
11085,augespannet,todgewässer,0
11086,lachen,sonnenschein,0
11087,meer,einher,1
11088,schein,gut,0
11089,liebe,hienieden,0
11090,klappert,laternenschein,0
11091,gesteht,fleht,1
11092,dritter,frei,0
11093,helle,welle,1
11094,schäferchören,für,0
11095,flüstern,düstern,1
11096,mu,sterblichkeit,0
11097,sa,was,0
11098,gras,las,1
11099,mich,sich,1
11100,stunde,bunde,1
11101,verhüllet,glüht,0
11102,kluft,luft,1
11103,sonnenschein,klagt,0
11104,sich,dich,1
11105,beflecken,trifft,0
11106,steigen,reigen,1
11107,nicht,gesicht,1
11108,mond,belohnt,1
11109,ach,ma,0
11110,gehasset,überlauffen,0
11111,eis,immerfort,0
11112,unbelaubet,jahre,0
11113,zwingt,dringt,1
11114,nennst,zahl,0
11115,erden,kümmern,0
11116,verpasst,blüthensprieen,0
11117,wetterhahn,hindostan,1
11118,geschwellt,feld,1
11119,nieder,metall,0
11120,treiben,bleiben,1
11121,stehn,gesetzt,0
11122,birgt,freund,0
11123,scheinen,flickt,0
11124,schlief,elmire,0
11125,find,ist,0
11126,wald,aufenthalt,1
11127,rein,genesen,0
11128,hin,vaterlande,0
11129,schwell,mund,0
11130,garten,warten,1
11131,schreiber,splitterrichter,0
11132,dich,nenne,0
11133,widerkehren,ehren,1
11134,weihnachttag,unverborgen,0
11135,gegerbt,gefärbt,1
11136,ruhe,truhe,1
11137,fort,dort,1
11138,wahr,offenbar,1
11139,gemacht,rücken,0
11140,pein,gut,0
11141,ehren,lehren,1
11142,war,sah,1
11143,jahren,götterbaren,1
11144,gier,tür,1
11145,treten,lorbeerhayn,0
11146,wächtern,bedencket,0
11147,ein,aloe,0
11148,nüt,nüt,1
11149,glücke,bubenstücke,1
11150,gab,lebenslauf,0
11151,geweyht,zeit,1
11152,hahne,pläsir,0
11153,sterbligkeit,schliessen,0
11154,namensschein,ein,1
11155,schäumen,spiesse,0
11156,welt,aufgestellt,1
11157,katzengrau,haidefrau,1
11158,auffzuheben,verzeihen,0
11159,ma,winterszit,0
11160,biederton,feil,0
11161,jahren,hinfahren,1
11162,an,kan,1
11163,leben,geben,1
11164,gesiegt,kriegt,1
11165,lachet,frölichkeit,0
11166,sohne,krone,1
11167,zwei,wacht,0
11168,toben,droben,1
11169,ri,unterbaun,0
11170,locke,marmorblocke,1
11171,beygesezzet,ergezzet,1
11172,erquickt,wonne,0
11173,morgestern,thut,0
11174,mich,weltgetümel,0
11175,thränen,wähnen,1
11176,kan,rund,0
11177,euch,gleich,1
11178,erscheint,weint,1
11179,wiederbringt,euch,0
11180,einsamkeit,zeit,1
11181,hin,bin,1
11182,gesänge,strenge,1
11183,taugen,tief,0
11184,dumm,kurzum,1
11185,schworen,leide,0
11186,wein,töchterlein,1
11187,chnab,schwitzerschnee,0
11188,bricht,stricken,0
11189,thür,pferd,0
11190,stark,reich,0
11191,viel,lo,0
11192,gedult,hold,1
11193,frage,klage,1
11194,drangen,gefieder,0
11195,band,verbindet,0
11196,betrübet,verliebet,1
11197,kömmt,stehn,0
11198,hand,bekannt,1
11199,wetterwillen,stillen,1
11200,gedanken,schranken,1
11201,nächte,brächte,1
11202,brate,lasciate,1
11203,lohn,hohn,1
11204,gefangen,herrligkeit,0
11205,zeiten,an,0
11206,kömmt,fassen,0
11207,stille,ein,0
11208,herbei,herzinniglich,0
11209,haaren,waren,1
11210,nun,reich,0
11211,verachten,betrachten,1
11212,stirn,meutehunden,0
11213,liebe,diebe,1
11214,seyn,leichenstein,1
11215,nachtigall,wiederhall,1
11216,ketten,ergiebt,0
11217,schafe,schlafe,1
11218,haare,schon,0
11219,bekannt,vaterland,1
11220,weicht,deucht,1
11221,kreise,an,0
11222,gekräncket,gehn,0
11223,schaf,schlaf,1
11224,kan,an,1
11225,thal,hier,0
11226,dort,sein,0
11227,zerstreut,schweigen,0
11228,treue,her,0
11229,besinnen,gefällt,0
11230,bekräntzen,segen,0
11231,ehrenprei,keusch,0
11232,gegeben,leben,1
11233,ehrt,bekriegen,0
11234,soldaten,thaten,1
11235,versöhnet,lamm,0
11236,dich,sprich,1
11237,geblieben,wähnen,0
11238,lieben,gunst,0
11239,mund,burgund,1
11240,zerfällt,welt,1
11241,weidst,hände,0
11242,erstach,sprach,1
11243,anzuhören,verkehren,1
11244,arm,kindeskindern,0
11245,augendach,hast,0
11246,mir,dir,1
11247,schwänzelein,busch,0
11248,kind,schatten,0
11249,verschmerzen,herzen,1
11250,stunde,munde,1
11251,mich,drücken,0
11252,finden,empor,0
11253,fahnen,mahnen,1
11254,umschlingen,blind,0
11255,lied,feen,0
11256,spielen,ab,0
11257,scheint,weint,1
11258,myrthenkrone,lernen,0
11259,ab,scheinen,0
11260,heerde,werde,1
11261,fort,entgegen,0
11262,umfangen,gebot,0
11263,sehlen,vermählen,1
11264,huld,seyn,0
11265,nieder,vesten,0
11266,adelinen,erschienen,1
11267,tagen,fieber,0
11268,sang,allen,0
11269,hieng,ruhebette,0
11270,thalen,strahlen,1
11271,runden,sonnenbrand,0
11272,bleich,nass,0
11273,orten,worten,1
11274,federleicht,bin,0
11275,verhallt,wort,0
11276,fahren,will,0
11277,geschrieben,lieben,1
11278,erschreyn,stein,1
11279,charitinne,sinne,1
11280,gebiehrt,erden,0
11281,schein,eingegossen,0
11282,seyn,bemühen,0
11283,lust,brust,1
11284,sohn,sündenthron,1
11285,mund,küssen,0
11286,machen,rachen,1
11287,geberden,zeit,0
11288,haben,laben,1
11289,bürgermeister,hergereister,1
11290,rütteln,schütteln,1
11291,schöne,höne,1
11292,umdrehn,kopf,0
11293,untermenget,marcipan,0
11294,verschonen,doch,0
11295,zeit,freunde,0
11296,schweigt,gezeigt,1
11297,mich,dich,1
11298,entschlüpfend,gefächelt,0
11299,laub,raub,1
11300,riesensohn,schwächtest,0
11301,pflicht,nicht,1
11302,braut,haut,1
11303,gemacht,nacht,1
11304,gegeben,leben,1
11305,vergangen,war,0
11306,helden,melden,1
11307,gestalt,bald,1
11308,bringet,bedinget,1
11309,zurücke,nützt,0
11310,ab,brannte,0
11311,lieben,war,0
11312,nahten,thaten,1
11313,sklave,schlafe,1
11314,noth,todt,1
11315,fieberhöhne,töne,1
11316,vollende,hände,1
11317,abgefallen,allen,1
11318,portion,schon,1
11319,zurücke,an,0
11320,enden,senden,1
11321,dehnen,sehnen,1
11322,lachten,betrachten,1
11323,alpaster,saffiren,0
11324,hand,wand,1
11325,viel,nur,0
11326,weht,geht,1
11327,zinnen,städterinnen,1
11328,spei,grei,1
11329,kabinetchen,herbei,0
11330,amme,schein,0
11331,beide,haar,0
11332,brod,tod,1
11333,sternenreich,hochgepreiset,0
11334,saal,abendmahl,1
11335,dra,ma,1
11336,triumphiret,drauf,0
11337,dran,kan,1
11338,erblicke,genung,0
11339,wagen,zal,0
11340,sporn,dorn,1
11341,gebracht,überdacht,1
11342,untergangen,beyden,0
11343,ertragen,vorüber,0
11344,gleichen,schleichen,1
11345,nu,pfiff,0
11346,sah,philister,0
11347,adlerschwingen,klingen,1
11348,morgenfunken,todgiertrunken,1
11349,lager,schon,0
11350,fontaine,vestibul,0
11351,immerdar,kaviar,1
11352,an,alln,1
11353,besaiten,zeiten,1
11354,erwerben,gehn,0
11355,wasserwogen,umzogen,1
11356,seyn,allein,1
11357,rechte,walten,0
11358,bleibt,gethan,0
11359,beygesetzt,steigen,0
11360,nent,meer,0
11361,lust,leben,0
11362,matrone,ehrenkrone,1
11363,gift,trift,1
11364,nacht,beute,0
11365,nacht,verstoben,0
11366,ehrten,himmelswissenschaft,0
11367,lust,verschleut,0
11368,fühlet,zielet,1
11369,feld,hält,1
11370,schattet,bestattet,1
11371,darum,zugleich,0
11372,macht,entgegen,0
11373,ruht,thut,1
11374,für,wellen,0
11375,ziehn,fliehn,1
11376,kürtzen,welt,0
11377,seyn,schnurre,0
11378,gesichter,dichter,1
11379,schilderey,unterhält,0
11380,gedencken,verstören,0
11381,laut,rauschen,0
11382,diebereyen,liebe,0
11383,mächte,rechte,1
11384,williglich,hau,0
11385,kan,nachtkumpan,1
11386,ausgesendet,bleiben,0
11387,ziehen,zehen,1
11388,du,ruh,1
11389,thun,gemüthe,0
11390,raum,traum,1
11391,rührt,verspührt,1
11392,sand,vaterland,1
11393,vermehren,hören,1
11394,begehrt,erklärt,1
11395,freuen,speisen,0
11396,gefunden,heilen,0
11397,war,dar,1
11398,schlummerstatt,niederflieen,0
11399,nisten,zehen,0
11400,nennen,new,0
11401,würdigkeit,auserlesen,0
11402,verschliesst,laube,0
11403,entsiegeln,zauberspiegeln,1
11404,folgerungen,zungen,1
11405,bekehr,liebesruh,0
11406,kennt,vorhanden,0
11407,lassen,ansichmassen,1
11408,quellenrands,frühlingsrasen,0
11409,hergeritten,abgeschritten,1
11410,rübe,seyn,0
11411,zeichen,streichen,1
11412,nacht,morgen,0
11413,burg,postillon,0
11414,gefressen,vermessen,1
11415,mag,nicht,0
11416,schwellen,bleich,0
11417,gefunden,hunden,1
11418,offenbar,entzücken,0
11419,sinn,hin,1
11420,ziel,liebesbund,0
11421,ergetze,sinn,0
11422,verwinden,finden,1
11423,gelacht,gewinnen,0
11424,einzigwahre,wunderklare,1
11425,gethan,lust,0
11426,erdgeschosse,heut,0
11427,bebt,mehr,0
11428,sünde,halt,0
11429,ferne,sterne,1
11430,bey,freuden,0
11431,lät,söhne,0
11432,süsse,genüsse,1
11433,ewigkeit,bestreit,1
11434,saitenspiel,sa,0
11435,gebot,hertzen,0
11436,gesicht,licht,1
11437,liebt,schöne,0
11438,brüderheer,du,0
11439,seide,wieder,0
11440,grausen,verhängt,0
11441,für,scheinet,0
11442,betriegen,zahlen,0
11443,geträncket,myrrhenhügel,0
11444,ab,zagen,0
11445,gebaut,krum,0
11446,schränke,tisch,0
11447,lassen,lassen,1
11448,bräute,jubelgeläute,1
11449,kan,betrüben,0
11450,zügel,palles,0
11451,pracht,nacht,1
11452,matrosen,hebt,0
11453,behenken,schuldig,0
11454,sternennacht,schacht,1
11455,bin,sich,0
11456,wahn,gefast,0
11457,kamen,namen,1
11458,gedenckt,gelück,0
11459,ausgerissen,nacht,0
11460,stehn,tod,0
11461,zusammen,flammen,1
11462,neiget,zeiget,1
11463,auf,noch,0
11464,roth,seele,0
11465,tief,ehrten,0
11466,günnen,verrinnen,1
11467,zymbelklang,mänade,0
11468,sinnen,zerrinnen,1
11469,umbfangen,klebt,0
11470,tahl,finden,0
11471,linde,stellen,0
11472,mal,herde,0
11473,frauenzimmern,kümmern,1
11474,entzündet,kündet,1
11475,mähnen,schönen,1
11476,verdriessen,versüssen,1
11477,mein,seyn,1
11478,gewinn,mund,0
11479,sehn,geschehn,1
11480,zeit,übt,0
11481,machen,krachen,1
11482,sünden,verbinden,1
11483,sitzt,umblitzt,1
11484,hand,land,1
11485,geworden,norden,1
11486,verbunden,liebet,0
11487,glanz,gebehrden,0
11488,auszurotten,verspotten,1
11489,singen,überall,0
11490,vertheidigt,beeidigt,1
11491,tag,bunde,0
11492,titelblatt,teutonenthum,0
11493,freyth,genung,0
11494,dich,verleihn,0
11495,aufsteiget,verschönen,0
11496,begraben,zerrinnen,0
11497,nur,todtenuhr,1
11498,versteckt,grund,0
11499,plagt,hier,0
11500,friederich,ewiglich,1
11501,roth,todt,1
11502,freude,empfinden,0
11503,geweyht,gemacht,0
11504,erweckt,strande,0
11505,ungeschickt,versehen,0
11506,nacht,verschwunden,0
11507,seyn,zeigt,0
11508,sausen,licht,0
11509,geschehen,gesehen,1
11510,mahl,gedencken,0
11511,süt,stande,0
11512,erfüllen,stillen,1
11513,ungewissen,gewissen,1
11514,herrligkeit,dunckelheit,1
11515,gewinn,hält,0
11516,teilen,spur,0
11517,pflücken,beglücken,1
11518,gehe,wehe,1
11519,kapelle,bewacht,0
11520,grund,mund,1
11521,röckchen,flur,0
11522,auffhört,leben,0
11523,verlezzt,tödten,0
11524,klause,hause,1
11525,sich,marie,0
11526,elpin,fliehn,1
11527,mitternacht,general,0
11528,kranken,gedanken,1
11529,gseit,herlichkeit,1
11530,bescheiden,sehr,0
11531,streite,gestolen,0
11532,ist,spröde,0
11533,verwehet,kerckerfrey,0
11534,chöre,luft,0
11535,berathen,schulgelehrten,0
11536,geschrieben,lieben,1
11537,zahn,an,1
11538,erblikket,betrüben,0
11539,seelenschauer,kirchhofmauer,1
11540,hinnen,wiederkehr,0
11541,wille,paar,0
11542,sinnen,himmelszinnen,1
11543,hart,hart,1
11544,lencken,bald,0
11545,mu,must,0
11546,sprieen,getreibe,0
11547,versucht,verzeiht,0
11548,krachen,schwimmt,0
11549,war,sümpfe,0
11550,bäume,ruht,0
11551,nomittag,tod,0
11552,leid,heut,1
11553,untersagt,küsst,0
11554,tropen,pabst,0
11555,sermon,schallt,0
11556,ein,gebein,1
11557,liebesschoo,blicke,0
11558,meinet,filidor,0
11559,kämmerer,staatskalenderer,1
11560,bringt,süsse,0
11561,als,joch,0
11562,aufgehoben,waden,0
11563,gut,fluth,1
11564,schlief,tief,1
11565,kindern,hindern,1
11566,stammt,stammt,1
11567,zu,derzu,1
11568,sass,nach,0
11569,musenschaar,bahr,1
11570,du,nennen,0
11571,erstlingslieder,hain,0
11572,wohlgestalt,gewalt,1
11573,erden,werden,1
11574,wissen,wüste,0
11575,heran,wann,1
11576,schmiegen,wiegen,1
11577,weint,bethaun,0
11578,verrätertücken,drücken,1
11579,jungen,beyderley,0
11580,gestritten,erlitten,1
11581,band,hand,1
11582,heilgenschein,stundenlang,0
11583,todt,noth,1
11584,her,gürtelband,0
11585,hund,geküt,0
11586,leiden,seiden,1
11587,schon,sohn,1
11588,gelegen,legen,1
11589,ein,wiegenlied,0
11590,fährte,leerte,1
11591,verliere,für,0
11592,raunen,zimmers,0
11593,welt,bestritten,0
11594,donnerndfeuer,zerschmetternungeheuer,1
11595,kraut,rosenstock,0
11596,dann,gras,0
11597,seide,rosenblätter,0
11598,genieen,gut,0
11599,allein,seyn,1
11600,kan,an,1
11601,lebensbuch,tuch,1
11602,lang,schmerz,0
11603,berichten,geschichten,1
11604,sey,flicht,0
11605,huhn,thun,1
11606,söhne,schöne,1
11607,blut,kräffte,0
11608,träuft,reift,1
11609,schmertz,hertz,1
11610,hat,an,0
11611,braut,vertraut,1
11612,heran,freiersmann,1
11613,musen,scherz,0
11614,leute,einzuholen,0
11615,klingt,bringt,1
